schema_name,table_name,column_id,column_name,data_type,max_length,precision,scale,is_nullable,is_identity,is_computed
model,scenario_input,11,_canonical_pointer,nvarchar,400,0,0,0,0,0
model,scenario_input,12,_canonical_pointer_key,varbinary,800,0,0,1,0,1
model,scenario_input,13,contract_reference_state,varchar,64,0,0,0,0,0
model,scenario_outcome,1,scenario_version_pk,bigint,8,19,0,0,0,0
model,scenario_outcome,2,outcome_id,nvarchar,400,0,0,0,0,0
model,scenario_outcome,3,name,nvarchar,-1,0,0,1,0,0
model,scenario_outcome,4,experience,nvarchar,-1,0,0,0,0,0
model,scenario_outcome,5,terminal,bit,1,1,0,1,0,0
model,scenario_outcome,6,terminal_disposition,nvarchar,400,0,0,1,0,0
model,scenario_outcome,7,semantic_object_pk,bigint,8,19,0,0,0,0
model,scenario_outcome,8,semantic_object_definition_pk,bigint,8,19,0,0,0,0
model,scenario_outcome,9,namespace_pk,bigint,8,19,0,0,0,0
model,scenario_outcome,10,definition_digest,binary,32,0,0,0,0,0
model,scenario_outcome,11,object_kind,varchar,64,0,0,0,0,0
model,scenario_outcome,12,_owner_definition_pk,bigint,8,19,0,0,0,0
model,scenario_outcome,13,_canonical_pointer,nvarchar,400,0,0,0,0,0
model,scenario_outcome,14,_canonical_pointer_key,varbinary,800,0,0,1,0,1
model,scenario_outcome_contract,1,scenario_version_pk,bigint,8,19,0,0,0,0
model,scenario_outcome_contract,2,contract_version_pk,bigint,8,19,0,0,0,0
model,scenario_outcome_contract,3,_owner_definition_pk,bigint,8,19,0,0,0,0
model,scenario_outcome_contract,4,_canonical_pointer,nvarchar,400,0,0,0,0,0
model,scenario_outcome_contract,5,_canonical_pointer_key,varbinary,800,0,0,1,0,1
model,scenario_version,1,scenario_version_pk,bigint,8,19,0,0,1,0
model,scenario_version,2,scenario_pk,bigint,8,19,0,0,0,0
model,scenario_version,3,semantic_object_pk,bigint,8,19,0,0,0,0
model,scenario_version,4,semantic_object_definition_pk,bigint,8,19,0,0,0,0
model,scenario_version,5,definition_digest,binary,32,0,0,0,0,0
model,scenario_version,6,name,nvarchar,-1,0,0,0,0,0
model,scenario_version,7,source_profile,nvarchar,400,0,0,0,0,0
model,scenario_version,8,object_kind,varchar,64,0,0,0,0,0
model,scenario_version,9,_owner_definition_pk,bigint,8,19,0,0,0,0
model,scenario_version,10,_canonical_pointer,nvarchar,400,0,0,0,0,0
model,scenario_version,11,_canonical_pointer_key,varbinary,800,0,0,1,0,1
model,schema_object,1,schema_object_pk,bigint,8,19,0,0,1,0
model,schema_object,2,content_digest,binary,32,0,0,0,0,0
model,schema_object,3,dialect,nvarchar,400,0,0,1,0,0
model,schema_object,4,content_object_pk,bigint,8,19,0,0,0,0
model,semantic_object,1,semantic_object_pk,bigint,8,19,0,0,1,0
model,semantic_object,2,object_kind,varchar,64,0,0,0,0,0
model,semantic_object,3,namespace_pk,bigint,8,19,0,0,0,0
model,semantic_object,4,declared_id,nvarchar,400,0,0,0,0,0
model,semantic_object_definition,1,semantic_object_definition_pk,bigint,8,19,0,0,1,0
model,semantic_object_definition,2,semantic_object_pk,bigint,8,19,0,0,0,0
model,semantic_object_definition,3,object_kind,varchar,64,0,0,0,0,0
model,semantic_object_definition,4,definition_digest,binary,32,0,0,0,0,0
model,semantic_object_definition,5,canonical_content_pk,bigint,8,19,0,0,0,0
model,slot_mechanic_requirement,1,slot_mechanic_requirement_pk,bigint,8,19,0,0,1,0
model,slot_mechanic_requirement,2,provider_slot_pk,bigint,8,19,0,0,0,0
model,slot_mechanic_requirement,3,mechanic_version_pk,bigint,8,19,0,0,0,0
model,slot_mechanic_requirement,4,ordinal,int,4,10,0,0,0,0
model,slot_mechanic_requirement,5,role,nvarchar,400,0,0,1,0,0
model,slot_mechanic_requirement,6,_owner_definition_pk,bigint,8,19,0,0,0,0
model,slot_mechanic_requirement,7,_canonical_pointer,nvarchar,400,0,0,0,0,0
model,slot_mechanic_requirement,8,_canonical_pointer_key,varbinary,800,0,0,1,0,1
model,slot_port_requirement,1,slot_port_requirement_pk,bigint,8,19,0,0,1,0
model,slot_port_requirement,2,provider_slot_pk,bigint,8,19,0,0,0,0
model,slot_port_requirement,3,port_version_pk,bigint,8,19,0,0,0,0
model,slot_port_requirement,4,ordinal,int,4,10,0,0,0,0
model,slot_port_requirement,5,role,nvarchar,400,0,0,1,0,0
model,slot_port_requirement,6,_owner_definition_pk,bigint,8,19,0,0,0,0
model,slot_port_requirement,7,_canonical_pointer,nvarchar,400,0,0,0,0,0
model,slot_port_requirement,8,_canonical_pointer_key,varbinary,800,0,0,1,0,1
model,slot_profile_constraint,1,provider_slot_pk,bigint,8,19,0,0,0,0
model,slot_profile_constraint,2,ordinal,int,4,10,0,0,0,0
model,slot_profile_constraint,3,constraint_kind,varchar,64,0,0,0,0,0
model,slot_profile_constraint,4,constraint_term,nvarchar,-1,0,0,0,0,0
model,slot_profile_constraint,5,operand_content_pk,bigint,8,19,0,1,0,0
model,slot_profile_constraint,6,_owner_definition_pk,bigint,8,19,0,0,0,0
model,slot_profile_constraint,7,_canonical_pointer,nvarchar,400,0,0,0,0,0
model,slot_profile_constraint,8,_canonical_pointer_key,varbinary,800,0,0,1,0,1
model,slot_profile_requirement,1,slot_profile_requirement_pk,bigint,8,19,0,0,1,0
model,slot_profile_requirement,2,provider_slot_pk,bigint,8,19,0,0,0,0
model,slot_profile_requirement,3,provider_profile_version_pk,bigint,8,19,0,0,0,0
model,slot_profile_requirement,4,ordinal,int,4,10,0,0,0,0
model,slot_profile_requirement,5,role,nvarchar,400,0,0,1,0,0
model,slot_profile_requirement,6,_owner_definition_pk,bigint,8,19,0,0,0,0
model,slot_profile_requirement,7,_canonical_pointer,nvarchar,400,0,0,0,0,0
model,slot_profile_requirement,8,_canonical_pointer_key,varbinary,800,0,0,1,0,1
model,transformation,1,transformation_pk,bigint,8,19,0,0,1,0
model,transformation,2,namespace_pk,bigint,8,19,0,0,0,0
model,transformation,3,transformation_id,nvarchar,400,0,0,0,0,0
model,transformation,4,semantic_object_pk,bigint,8,19,0,0,0,0
model,transformation,5,object_kind,varchar,64,0,0,0,0,0
model,transformation_expression_child,1,transformation_version_pk,bigint,8,19,0,0,0,0
model,transformation_expression_child,2,parent_node_pk,bigint,8,19,0,0,0,0
model,transformation_expression_child,3,child_node_pk,bigint,8,19,0,0,0,0
model,transformation_expression_child,4,member_kind,varchar,64,0,0,0,0,0
model,transformation_expression_child,5,member_name,nvarchar,400,0,0,1,0,0
model,transformation_expression_child,6,member_name_key,varbinary,800,0,0,1,0,1
model,transformation_expression_child,7,ordinal,int,4,10,0,1,0,0
model,transformation_expression_child,8,_owner_definition_pk,bigint,8,19,0,0,0,0
model,transformation_expression_child,9,_canonical_pointer,nvarchar,400,0,0,0,0,0
model,transformation_expression_child,10,_canonical_pointer_key,varbinary,800,0,0,1,0,1
model,transformation_expression_node,1,expression_node_pk,bigint,8,19,0,0,1,0
model,transformation_expression_node,2,transformation_version_pk,bigint,8,19,0,0,0,0
model,transformation_expression_node,3,node_pointer,nvarchar,400,0,0,0,0,0
model,transformation_expression_node,4,node_pointer_key,varbinary,800,0,0,1,0,1
model,transformation_expression_node,5,node_kind,varchar,64,0,0,0,0,0
model,transformation_expression_node,6,operator,nvarchar,400,0,0,1,0,0
model,transformation_expression_node,7,literal_content_pk,bigint,8,19,0,1,0,0
model,transformation_expression_node,8,reference_name,nvarchar,-1,0,0,1,0,0
model,transformation_expression_node,9,_owner_definition_pk,bigint,8,19,0,0,0,0
model,transformation_expression_node,10,_canonical_pointer,nvarchar,400,0,0,0,0,0
model,transformation_expression_node,11,_canonical_pointer_key,varbinary,800,0,0,1,0,1
model,transformation_root,1,transformation_version_pk,bigint,8,19,0,0,0,0
model,transformation_root,2,expression_node_pk,bigint,8,19,0,0,0,0
model,transformation_root,3,_owner_definition_pk,bigint,8,19,0,0,0,0
model,transformation_root,4,_canonical_pointer,nvarchar,400,0,0,0,0,0
model,transformation_root,5,_canonical_pointer_key,varbinary,800,0,0,1,0,1
model,transformation_version,1,transformation_version_pk,bigint,8,19,0,0,1,0
model,transformation_version,2,transformation_pk,bigint,8,19,0,0,0,0
model,transformation_version,3,semantic_object_pk,bigint,8,19,0,0,0,0
model,transformation_version,4,semantic_object_definition_pk,bigint,8,19,0,0,0,0
model,transformation_version,5,definition_digest,binary,32,0,0,0,0,0
model,transformation_version,6,expression_profile,nvarchar,400,0,0,0,0,0
model,transformation_version,7,object_kind,varchar,64,0,0,0,0,0
model,transformation_version,8,_owner_definition_pk,bigint,8,19,0,0,0,0
model,transformation_version,9,_canonical_pointer,nvarchar,400,0,0,0,0,0
model,transformation_version,10,_canonical_pointer_key,varbinary,800,0,0,1,0,1
runtime,capability_preparation,1,preparation_pk,bigint,8,19,0,0,1,0
runtime,capability_preparation,2,estate_model_pk,bigint,8,19,0,0,0,0
runtime,capability_preparation,3,capability_pk,bigint,8,19,0,0,0,0
runtime,capability_preparation,4,capability_version_pk,bigint,8,19,0,0,0,0
runtime,capability_preparation,5,scenario_version_pk,bigint,8,19,0,0,0,0
runtime,capability_preparation,6,target,nvarchar,100,0,0,0,0,0
runtime,capability_preparation,7,recipe_digest,binary,32,0,0,0,0,0
runtime,capability_preparation,8,view_definition_digest,binary,32,0,0,0,0,0
runtime,capability_preparation,9,payload_digest,binary,32,0,0,0,0,0
runtime,capability_preparation,10,payload_bytes,varbinary,-1,0,0,0,0,0
runtime,capability_preparation,11,prepared_at,datetime2,8,27,7,0,0,0
source,content_object,1,content_object_pk,bigint,8,19,0,0,1,0
source,content_object,2,content_digest,binary,32,0,0,0,0,0
source,content_object,3,content_bytes,varbinary,-1,0,0,0,0,0
source,content_object,4,byte_length,bigint,8,19,0,0,0,0
source,current_model,1,singleton_id,tinyint,1,3,0,0,0,0
source,current_model,2,estate_model_pk,bigint,8,19,0,0,0,0
source,declaration_observation,1,source_observation_pk,bigint,8,19,0,0,0,0
source,declaration_observation,2,declared_kind,varchar,64,0,0,0,0,0
source,declaration_observation,3,declared_id,nvarchar,-1,0,0,1,0,0
source,declaration_observation,4,namespace_text,nvarchar,-1,0,0,1,0,0
source,declaration_observation,5,observation_kind,varchar,64,0,0,0,0,0
source,estate_model,1,estate_model_pk,bigint,8,19,0,0,1,0
source,estate_model,2,estate_snapshot_pk,bigint,8,19,0,0,0,0
source,estate_model,3,mapping_manifest_digest,binary,32,0,0,0,0,0
source,estate_model,4,publication_state,varchar,64,0,0,0,0,0
source,estate_model_rule,1,estate_model_pk,bigint,8,19,0,0,0,0
source,estate_model_rule,2,mapping_rule_pk,bigint,8,19,0,0,0,0
source,estate_snapshot,1,estate_snapshot_pk,bigint,8,19,0,0,1,0
source,estate_snapshot,2,snapshot_digest,binary,32,0,0,0,0,0
source,estate_snapshot,3,estate_manifest_digest,binary,32,0,0,0,0,0
source,estate_snapshot,4,source_head,nvarchar,400,0,0,1,0,0
source,estate_snapshot,5,captured_at,datetime2,8,27,7,1,0,0
source,mapping_rule,1,mapping_rule_pk,bigint,8,19,0,0,1,0
source,mapping_rule,2,rule_id,nvarchar,400,0,0,0,0,0
source,mapping_rule,3,rule_digest,binary,32,0,0,0,0,0
source,mapping_rule,4,source_profile,nvarchar,400,0,0,0,0,0
source,mapping_rule,5,rule_content_object_pk,bigint,8,19,0,0,0,0
source,mapping_rule,6,canonicalization_profile,nvarchar,400,0,0,0,0,0
source,namespace_mapping,1,mapping_rule_pk,bigint,8,19,0,0,0,0
source,namespace_mapping,2,object_kind,varchar,64,0,0,0,0,0
source,namespace_mapping,3,source_scope,nvarchar,400,0,0,0,0,0
source,namespace_mapping,4,namespace_pk,bigint,8,19,0,0,0,0
source,relationship_observation,1,source_observation_pk,bigint,8,19,0,0,0,0
source,relationship_observation,2,relationship_kind,varchar,64,0,0,0,0,0
source,relationship_observation,3,source_reference,nvarchar,-1,0,0,1,0,0
source,relationship_observation,4,target_reference,nvarchar,-1,0,0,1,0,0
source,relationship_observation,5,declared_target_digest,binary,32,0,0,1,0,0
source,relationship_observation,6,observation_kind,varchar,64,0,0,0,0,0
source,schema_migration,1,migration_id,nvarchar,100,0,0,0,0,0
source,schema_migration,2,migration_digest,char,64,0,0,0,0,0
source,schema_migration,3,applied_at,datetime2,8,27,7,0,0,0
source,source_appearance,1,source_appearance_pk,bigint,8,19,0,0,1,0
source,source_appearance,2,estate_snapshot_pk,bigint,8,19,0,0,0,0
source,source_appearance,3,content_object_pk,bigint,8,19,0,0,0,0
source,source_appearance,4,appearance_digest,binary,32,0,0,0,0,0
source,source_appearance,5,source_path,nvarchar,-1,0,0,0,0,0
source,source_appearance,6,source_class,varchar,64,0,0,0,0,0
source,source_appearance,7,container_locator,nvarchar,-1,0,0,1,0,0
source,source_appearance,8,capsule_digest,binary,32,0,0,1,0,0
source,source_appearance,9,referenced_authority_digest,binary,32,0,0,1,0,0
source,source_appearance,10,entry_id,nvarchar,400,0,0,1,0,0
source,source_classification,1,source_appearance_pk,bigint,8,19,0,0,0,0
source,source_classification,2,mapping_rule_pk,bigint,8,19,0,0,0,0
source,source_classification,3,family_code,varchar,64,0,0,0,0,0
source,source_classification,4,classification_state,varchar,64,0,0,0,0,0
source,source_lineage,1,source_lineage_pk,bigint,8,19,0,0,1,0
source,source_lineage,2,semantic_object_definition_pk,bigint,8,19,0,0,0,0
source,source_lineage,3,member_kind,varchar,64,0,0,0,0,0
source,source_lineage,4,canonical_pointer,nvarchar,400,0,0,0,0,0
source,source_lineage,5,canonical_pointer_key,varbinary,800,0,0,1,0,1
source,source_lineage,6,source_observation_pk,bigint,8,19,0,0,0,0
source,source_lineage,7,mapping_rule_pk,bigint,8,19,0,0,0,0
source,source_lineage,8,contribution_role,varchar,64,0,0,0,0,0
source,source_observation,1,source_observation_pk,bigint,8,19,0,0,1,0
source,source_observation,2,source_appearance_pk,bigint,8,19,0,0,0,0
source,source_observation,3,locator,nvarchar,-1,0,0,0,0,0
source,source_observation,4,locator_digest,binary,32,0,0,0,0,0
source,source_observation,5,observation_kind,varchar,64,0,0,0,0,0
source,source_observation,6,presence_state,varchar,64,0,0,0,0,0
source,source_observation,7,observed_value_content_pk,bigint,8,19,0,1,0,0
